n,Ford-Fulkerson,Push-Relabel,Flot Min-Cout
1000,84.6390445,7.9471346,24732.7519709
1000,97.2837347,13.9331194,18366.9350454
1000,111.8069031,8.2216435,23982.3588681
1000,89.2771861,11936.9085772,22833.5685589
1000,98.2328088,15.524028,19565.5908474
1000,121.4264876,7112.9295546,23874.2555593
1000,102.0767967,10.4389633,14294.8822748
1000,86.5074764,9.7045729,22314.2058805
1000,102.8444682,12.6624725,25736.8894506
1000,110.6740107,8.8177052,16111.4497781
1000,88.7162069,12208.6416982,20785.3264452
1000,119.9762236,5875.4755062,18366.6808736
1000,108.3574597,4776.0882925,25406.5091959
1000,103.2620732,7751.6371523,21734.2089551
1000,96.5987051,4606.8163569,15864.7492577
1000,117.222908,9.8081871,17975.2754971
1000,101.4395909,11.4781718,23680.2522658
1000,93.6125521,8.4818015,20054.1170045
1000,83.44719,5454.0588443,24230.5970071
1000,127.276603,6187.4776685,24015.4466807
1000,119.6974673,12440.7536641,29125.5430818
1000,110.1957333,14.1953482,21689.8509731
1000,105.5393234,7.7296972,27814.1145878
1000,103.9448462,15.8723642,25120.5132689
1000,129.4495171,9.1474599,24429.3968088
1000,109.6372583,15.1000855,25314.185637
1000,106.233686,13058.3880048,21428.8662802
1000,124.2306723,10998.4325246,25148.4334728
1000,102.4186153,12465.6513207,21046.0485517
1000,125.0605335,8.5101563,25357.8332895
1000,111.8268448,8083.023682,26330.9475968
1000,106.1901146,9.1411576,20491.2872828
1000,92.0081526,8.3607503,18176.8843874
1000,101.1307854,9.0259349,19573.0742324
1000,99.3595399,10.6114321,23573.3283004
1000,82.9122404,11.0257641,24727.5689532
1000,103.6560567,9492.604139,21106.1958157
1000,94.5311142,5317.0970386,21484.4841357
1000,94.4156018,7031.5139527,17863.1653925
1000,110.2181394,11.3413399,16568.2621163
1000,98.280148,7.7487867,18885.4801706
1000,100.9756823,6503.0287085,19151.6502716
1000,91.6039949,8.2459645,17875.9501684
1000,102.8100113,14.9035254,21876.9666645
1000,131.1843583,9077.9723655,17891.2596114
1000,104.1298233,12.9959053,17575.4550394
1000,119.8569499,11.979657,24480.1640164
1000,95.0521791,14.6382977,22148.9592866
1000,122.3768476,14.087173,17009.8876195
1000,95.9351695,9335.2859651,20402.15038
1000,100.0562858,10407.4514304,20684.7758427
1000,131.4327669,12.6686462,18860.4787219
1000,121.3138632,7508.1009645,17627.9054327
1000,103.9335511,8.509721,20356.3864131
1000,120.0330899,6496.9952016,24351.2876696
1000,120.9376589,12.4313394,24228.9885678
1000,117.0309935,9.5693646,25423.8415624
1000,94.0080202,11.1283934,25507.6032278
1000,90.7653673,4123.5224047,22828.3385551
1000,94.485263,14.7514661,20849.1907981
1000,102.8806221,13.312172,14920.1772903
1000,100.0627671,6714.5012282,20059.8197252
1000,114.8442938,13.5576184,24420.7899108
1000,129.8965331,12.6545359,24589.6126635
1000,94.0152156,4181.2719212,28548.6611536
1000,111.7546331,13.7295586,21910.1149937
1000,103.9464084,9.4556843,23173.5467837
1000,120.3153617,4114.9851972,21961.3837099
1000,95.5226895,11819.0393598,22005.3052964
1000,102.7433943,10.8717559,18992.8464652
1000,90.2937852,9848.910176,17652.093014
1000,102.9608628,12220.6244868,21767.7512518
1000,101.7188401,9312.4767609,16224.3380726
1000,106.4112518,5328.0956479,18324.9240411
1000,130.8011869,12979.5259696,24677.1588308
1000,105.7886785,9671.1706355,19655.8529574
1000,90.8730345,14.2360108,18275.1284543
1000,115.1421821,9051.7084056,20791.6950934
1000,115.2169139,8.3847747,17424.0705665
1000,82.7568048,4766.4670945,21824.4169163
1000,91.2275327,13.3718515,14634.7322728
1000,90.075266,7140.7756409,20147.8751077
1000,116.563107,6341.1362013,23984.2207825
1000,122.128371,5343.9381426,15164.2240562
1000,105.7137942,11658.6989412,21512.5007833
1000,88.2380755,12076.3048756,16682.8074119
1000,106.7288951,7977.9113121,20107.856079
1000,116.9940473,10.7790833,15632.2821308
1000,101.9017834,10.7083549,19800.7934128
1000,129.6929483,6801.3996858,17385.1939873
1000,116.576125,8.9993979,18369.4202289
